txn_id,timestamp,txn_type,amount,source_account,dest_account,status,ip_address,device_id,label
TX849840,2025-06-23T13:25:49.669918,CHEQUE,1081007.55,AC040,AC041,Failed,10.10.178.240,mobile,fraud
TX677897,2025-06-20T13:25:49.677596,CHEQUE,1659184.31,AC050,AC034,Failed,10.10.161.67,tablet,fraud
TX861102,2025-06-19T13:25:49.674704,UPI,1739604.34,AC025,AC017,Failed,10.10.222.210,tablet,fraud
TX957617,2025-07-02T13:25:49.691884,UPI,217344.92,AC033,AC050,Pending,192.168.65.128,tablet,normal
TX124983,2025-06-29T13:25:49.701156,MANDATE,140009.51,AC024,AC015,Success,192.168.188.2,web,normal
TX947049,2025-07-17T13:25:49.702788,MANDATE,264946.6,AC032,AC033,Success,192.168.136.52,mobile,normal
TX833432,2025-07-16T13:25:49.674037,UPI,1938827.74,AC011,AC033,Success,10.10.228.18,mobile,fraud
TX501843,2025-07-02T13:25:49.681690,CHEQUE,1761179.84,AC030,AC024,Failed,10.10.166.64,tablet,fraud
TX228282,2025-06-22T13:25:49.680904,UPI,1571418.29,AC007,AC021,Success,10.10.166.57,tablet,fraud
TX508884,2025-06-18T13:25:49.691900,NEFT,31022.39,AC022,AC030,Failed,192.168.115.66,web,normal
TX690777,2025-07-18T13:25:49.702131,UPI,4196.91,AC026,AC002,Failed,192.168.120.43,mobile,normal
TX894811,2025-07-04T13:25:49.690968,MANDATE,276107.28,AC017,AC045,Failed,192.168.169.243,mobile,normal
TX883761,2025-07-15T13:25:49.700039,UPI,45933.59,AC001,AC024,Success,192.168.219.181,tablet,normal
TX638138,2025-06-21T13:25:49.666314,UPI,1722096.81,AC032,AC033,Pending,10.10.55.121,mobile,fraud
TX295938,2025-07-04T13:25:49.697454,UPI,286040.67,AC038,AC027,Success,192.168.156.169,web,normal
TX192555,2025-07-03T13:25:49.677630,UPI,1173971.5,AC003,AC040,Failed,10.10.235.168,tablet,fraud
TX464070,2025-07-04T13:25:49.686467,CHEQUE,1247441.43,AC003,AC002,Failed,10.10.5.249,mobile,fraud
TX542788,2025-06-21T13:25:49.690112,UPI,293126.53,AC030,AC001,Failed,192.168.163.227,web,normal
TX524358,2025-07-04T13:25:49.691720,UPI,222322.81,AC030,AC009,Success,192.168.188.91,web,normal
TX458255,2025-07-03T13:25:49.665041,UPI,1444408.56,AC040,AC042,Success,10.10.42.177,tablet,fraud
TX742771,2025-07-02T13:25:49.696268,CHEQUE,185874.46,AC026,AC029,Failed,192.168.62.237,web,normal
TX492926,2025-06-18T13:25:49.677248,UPI,1242288.8,AC024,AC022,Pending,10.10.187.179,tablet,fraud
TX916367,2025-06-20T13:25:49.703590,NEFT,42319.85,AC002,AC037,Success,192.168.168.206,mobile,normal
TX513820,2025-07-13T13:25:49.688448,UPI,377824.25,AC007,AC041,Success,192.168.113.221,mobile,normal
TX458324,2025-07-08T13:25:49.701719,CHEQUE,330484.92,AC002,AC038,Pending,192.168.119.85,web,normal
TX111681,2025-06-19T13:25:49.704044,NEFT,436267.24,AC041,AC033,Failed,192.168.20.27,tablet,normal
TX512171,2025-07-11T13:25:49.692713,NEFT,345843.87,AC008,AC037,Pending,192.168.223.192,mobile,normal
TX273019,2025-06-29T13:25:49.690844,CHEQUE,218413.71,AC040,AC028,Failed,192.168.92.147,mobile,normal
TX311642,2025-07-10T13:25:49.691446,CHEQUE,283288.43,AC016,AC031,Success,192.168.254.115,mobile,normal
TX284007,2025-07-14T13:25:49.693608,CHEQUE,495916.41,AC002,AC045,Failed,192.168.117.41,web,normal
TX401456,2025-07-05T13:25:49.700356,MANDATE,282252.71,AC048,AC033,Pending,192.168.41.20,tablet,normal
TX466745,2025-06-27T13:25:49.670365,CHEQUE,1194833.16,AC046,AC038,Failed,10.10.19.202,mobile,fraud
TX507936,2025-06-18T13:25:49.689599,MANDATE,68823.56,AC039,AC007,Pending,192.168.171.164,tablet,normal
TX882034,2025-06-28T13:25:49.702266,NEFT,251378.29,AC016,AC002,Pending,192.168.201.217,mobile,normal
TX352554,2025-07-07T13:25:49.672304,CHEQUE,1025754.85,AC042,AC039,Pending,10.10.92.51,tablet,fraud
TX390325,2025-06-26T13:25:49.693471,CHEQUE,444064.16,AC031,AC042,Failed,192.168.63.126,web,normal
TX480424,2025-07-05T13:25:49.703407,CHEQUE,97370.78,AC024,AC021,Pending,192.168.120.166,tablet,normal
TX202531,2025-06-22T13:25:49.677047,UPI,1002070.55,AC044,AC013,Success,10.10.37.164,tablet,fraud
TX228692,2025-06-25T13:25:49.680085,CHEQUE,1158066.36,AC034,AC040,Pending,10.10.14.147,tablet,fraud
TX717892,2025-07-08T13:25:49.676382,UPI,1816875.07,AC018,AC047,Pending,10.10.7.208,tablet,fraud
TX706316,2025-06-26T13:25:49.695810,UPI,42096.25,AC014,AC018,Pending,192.168.192.48,tablet,normal
TX853527,2025-07-05T13:25:49.691427,MANDATE,150178.19,AC001,AC023,Failed,192.168.49.25,mobile,normal
TX769132,2025-07-11T13:25:49.700977,MANDATE,25063.06,AC038,AC034,Pending,192.168.128.201,mobile,normal
TX251800,2025-07-08T13:25:49.678915,UPI,1071366.19,AC027,AC028,Failed,10.10.7.33,mobile,fraud
TX314904,2025-07-18T13:25:49.669386,CHEQUE,1209916.64,AC033,AC032,Success,10.10.39.40,mobile,fraud
TX344806,2025-06-25T13:25:49.675552,UPI,1952663.14,AC023,AC024,Failed,10.10.155.211,tablet,fraud
TX555866,2025-06-24T13:25:49.680249,UPI,993335.62,AC017,AC031,Success,10.10.23.194,tablet,fraud
TX145728,2025-07-15T13:25:49.691077,UPI,196528.55,AC017,AC017,Success,192.168.130.221,tablet,normal
TX537689,2025-06-30T13:25:49.679701,UPI,1759180.99,AC002,AC008,Failed,10.10.88.11,mobile,fraud
TX802745,2025-07-17T13:25:49.684669,UPI,1440502.07,AC036,AC049,Failed,10.10.86.42,tablet,fraud
TX311054,2025-07-13T13:25:49.701220,NEFT,427921.35,AC025,AC041,Success,192.168.172.167,web,normal
TX974519,2025-07-11T13:25:49.691062,CHEQUE,484902.12,AC002,AC008,Success,192.168.212.106,web,normal
TX185650,2025-07-16T13:25:49.697365,NEFT,102618.84,AC014,AC005,Failed,192.168.163.2,tablet,normal
TX410824,2025-07-06T13:25:49.695841,MANDATE,287549.88,AC044,AC040,Success,192.168.113.27,tablet,normal
TX246226,2025-07-15T13:25:49.694385,NEFT,35234.09,AC038,AC021,Success,192.168.6.84,web,normal
TX657013,2025-06-27T13:25:49.674179,CHEQUE,1042193.13,AC020,AC023,Failed,10.10.60.108,tablet,fraud
TX622977,2025-07-11T13:25:49.692096,CHEQUE,297444.95,AC032,AC019,Success,192.168.59.36,web,normal
TX650773,2025-06-30T13:25:49.697969,CHEQUE,444781.17,AC035,AC005,Failed,192.168.155.165,tablet,normal
TX723830,2025-07-14T13:25:49.674072,UPI,1748233.47,AC025,AC012,Failed,10.10.45.139,mobile,fraud
TX117825,2025-06-20T13:25:49.669628,UPI,1633147.92,AC035,AC028,Pending,10.10.136.141,tablet,fraud
TX638367,2025-06-20T13:25:49.692880,MANDATE,341058.9,AC016,AC040,Failed,192.168.29.245,web,normal
TX230781,2025-06-27T13:25:49.672876,UPI,874999.76,AC026,AC048,Success,10.10.131.167,mobile,fraud
TX640745,2025-06-29T13:25:49.672280,CHEQUE,965653.08,AC035,AC049,Success,10.10.183.198,tablet,fraud
TX222733,2025-06-20T13:25:49.671385,UPI,1417525.42,AC031,AC038,Pending,10.10.251.17,mobile,fraud
TX771503,2025-07-01T13:25:49.696093,UPI,147352.24,AC005,AC033,Pending,192.168.41.59,web,normal
TX118084,2025-07-15T13:25:49.666260,CHEQUE,1574917.96,AC047,AC007,Failed,10.10.226.152,tablet,fraud
TX262507,2025-07-07T13:25:49.679018,UPI,1767173.4,AC043,AC022,Failed,10.10.140.255,tablet,fraud
TX999192,2025-07-04T13:25:49.678233,UPI,1837686.19,AC050,AC008,Pending,10.10.16.102,mobile,fraud
TX683015,2025-07-01T13:25:49.697641,NEFT,185296.95,AC005,AC044,Pending,192.168.44.122,mobile,normal
TX741128,2025-06-29T13:25:49.687483,UPI,16946.56,AC050,AC014,Pending,192.168.223.190,web,normal
TX196377,2025-06-29T13:25:49.665809,UPI,1238966.03,AC049,AC012,Pending,10.10.11.163,tablet,fraud
TX390536,2025-06-21T13:25:49.677681,CHEQUE,1506920.68,AC019,AC033,Success,10.10.202.124,tablet,fraud
TX310538,2025-06-28T13:25:49.669091,CHEQUE,1043184.11,AC008,AC028,Failed,10.10.230.97,tablet,fraud
TX325928,2025-07-13T13:25:49.696612,CHEQUE,479863.05,AC045,AC036,Success,192.168.73.115,tablet,normal
TX519981,2025-06-28T13:25:49.675741,CHEQUE,1843915.03,AC048,AC007,Pending,10.10.112.221,tablet,fraud
TX306927,2025-07-03T13:25:49.671535,UPI,1655207.0,AC047,AC027,Success,10.10.136.157,tablet,fraud
TX344222,2025-06-21T13:25:49.687531,NEFT,236059.92,AC015,AC044,Failed,192.168.79.188,tablet,normal
TX898987,2025-06-22T13:25:49.667834,UPI,805209.76,AC001,AC032,Failed,10.10.89.150,tablet,fraud
TX527638,2025-06-27T13:25:49.690985,NEFT,459561.62,AC021,AC044,Success,192.168.200.116,web,normal
TX453149,2025-07-06T13:25:49.686156,UPI,1969215.93,AC006,AC002,Pending,10.10.224.31,mobile,fraud
TX831470,2025-07-03T13:25:49.700704,MANDATE,96784.19,AC024,AC003,Success,192.168.111.92,mobile,normal
TX564199,2025-07-11T13:25:49.696197,NEFT,188204.66,AC018,AC036,Failed,192.168.239.180,web,normal
TX534167,2025-07-18T13:25:49.677257,UPI,876974.9,AC009,AC043,Pending,10.10.26.211,mobile,fraud
TX366124,2025-07-16T13:25:49.679910,UPI,1141188.76,AC029,AC043,Success,10.10.23.178,mobile,fraud
TX395638,2025-07-01T13:25:49.703652,CHEQUE,266566.01,AC043,AC045,Failed,192.168.42.98,mobile,normal
TX719700,2025-06-26T13:25:49.665430,UPI,1653109.38,AC039,AC036,Success,10.10.143.179,tablet,fraud
TX685226,2025-07-16T13:25:49.668446,UPI,1184164.08,AC040,AC002,Failed,10.10.19.76,mobile,fraud
TX264895,2025-06-26T13:25:49.670729,UPI,1441022.9,AC009,AC022,Success,10.10.171.72,mobile,fraud
TX875573,2025-07-13T13:25:49.689576,UPI,409057.51,AC023,AC007,Success,192.168.228.13,web,normal
TX349354,2025-06-19T13:25:49.679919,CHEQUE,980934.05,AC038,AC002,Success,10.10.4.69,mobile,fraud
TX805184,2025-07-16T13:25:49.684138,CHEQUE,1514733.63,AC048,AC049,Failed,10.10.228.193,mobile,fraud
TX573396,2025-07-11T13:25:49.675132,CHEQUE,1240310.35,AC048,AC036,Pending,10.10.0.14,tablet,fraud
TX113711,2025-06-22T13:25:49.688181,CHEQUE,39638.77,AC026,AC027,Pending,192.168.116.107,tablet,normal
TX912876,2025-06-28T13:25:49.693933,NEFT,390917.93,AC023,AC029,Pending,192.168.128.187,tablet,normal
TX644256,2025-07-18T13:25:49.695105,CHEQUE,7351.62,AC034,AC045,Pending,192.168.125.78,tablet,normal
TX810035,2025-06-23T13:25:49.694888,MANDATE,300216.11,AC035,AC036,Success,192.168.117.166,web,normal
TX565931,2025-07-16T13:25:49.674821,UPI,1876520.66,AC013,AC042,Success,10.10.172.95,tablet,fraud
TX764582,2025-07-06T13:25:49.697528,UPI,443391.97,AC024,AC026,Failed,192.168.16.37,mobile,normal
TX124628,2025-07-10T13:25:49.688170,MANDATE,51923.62,AC023,AC002,Success,192.168.237.83,web,normal
TX138155,2025-06-27T13:25:49.664655,UPI,1407894.7,AC045,AC036,Failed,10.10.77.102,mobile,fraud
TX841924,2025-06-19T13:25:49.675227,UPI,1681151.23,AC030,AC041,Success,10.10.126.14,mobile,fraud
TX941852,2025-06-23T13:25:49.671928,UPI,935159.74,AC023,AC012,Failed,10.10.158.134,tablet,fraud
TX265943,2025-07-06T13:25:49.683468,CHEQUE,1557480.98,AC028,AC047,Success,10.10.42.205,mobile,fraud
TX646271,2025-06-30T13:25:49.665894,CHEQUE,1279397.25,AC013,AC026,Pending,10.10.17.202,tablet,fraud
TX320894,2025-06-18T13:25:49.689860,UPI,411369.9,AC024,AC040,Pending,192.168.207.30,tablet,normal
TX976563,2025-06-28T13:25:49.668672,CHEQUE,1626076.14,AC040,AC040,Pending,10.10.91.229,mobile,fraud
TX496867,2025-07-06T13:25:49.670008,UPI,1528408.27,AC006,AC010,Pending,10.10.138.62,tablet,fraud
TX101970,2025-07-04T13:25:49.703073,MANDATE,447779.0,AC002,AC023,Pending,192.168.166.94,tablet,normal
TX187919,2025-07-03T13:25:49.675988,CHEQUE,1486807.25,AC044,AC032,Success,10.10.254.195,mobile,fraud
TX435716,2025-06-22T13:25:49.695166,UPI,163460.02,AC006,AC050,Pending,192.168.185.49,tablet,normal
TX126828,2025-07-07T13:25:49.677556,UPI,1963778.79,AC009,AC039,Success,10.10.85.65,mobile,fraud
TX988303,2025-06-18T13:25:49.701524,UPI,31643.73,AC030,AC026,Pending,192.168.62.57,mobile,normal
TX891317,2025-06-25T13:25:49.675292,CHEQUE,1649344.67,AC021,AC034,Failed,10.10.118.131,mobile,fraud
TX925468,2025-06-21T13:25:49.674417,CHEQUE,1003072.43,AC043,AC031,Pending,10.10.80.185,tablet,fraud
TX135538,2025-07-02T13:25:49.670128,CHEQUE,1544086.55,AC033,AC035,Failed,10.10.110.1,tablet,fraud
TX193256,2025-07-06T13:25:49.698956,NEFT,316078.5,AC049,AC044,Success,192.168.77.189,mobile,normal
TX854326,2025-07-05T13:25:49.670462,CHEQUE,1195988.91,AC014,AC039,Failed,10.10.73.208,mobile,fraud
TX174701,2025-06-29T13:25:49.687432,CHEQUE,444954.42,AC019,AC013,Success,192.168.195.80,web,normal
TX763408,2025-07-08T13:25:49.684997,UPI,1592100.51,AC030,AC026,Success,10.10.122.166,mobile,fraud
TX932416,2025-06-26T13:25:49.674947,UPI,1543197.56,AC017,AC048,Failed,10.10.99.173,tablet,fraud
TX975386,2025-07-09T13:25:49.673351,UPI,1794025.27,AC035,AC011,Pending,10.10.246.85,mobile,fraud
TX443644,2025-06-24T13:25:49.696322,UPI,437219.72,AC022,AC005,Pending,192.168.249.195,mobile,normal
TX263720,2025-06-28T13:25:49.670172,CHEQUE,1515021.84,AC013,AC049,Success,10.10.150.212,mobile,fraud
TX243901,2025-07-09T13:25:49.689523,UPI,439350.4,AC047,AC004,Pending,192.168.61.233,web,normal
TX658209,2025-07-18T13:25:49.696260,NEFT,326636.51,AC008,AC027,Pending,192.168.4.208,mobile,normal
TX657749,2025-07-18T13:25:49.683539,CHEQUE,896701.68,AC001,AC050,Success,10.10.179.199,tablet,fraud
TX366061,2025-07-11T13:25:49.674110,UPI,1387259.99,AC050,AC019,Success,10.10.57.120,mobile,fraud
TX145203,2025-07-06T13:25:49.687296,UPI,1362962.31,AC016,AC050,Success,10.10.148.164,tablet,fraud
TX793151,2025-07-11T13:25:49.674088,UPI,1206574.8,AC021,AC047,Failed,10.10.230.31,mobile,fraud
TX894995,2025-07-11T13:25:49.673923,CHEQUE,1099236.18,AC032,AC026,Pending,10.10.103.80,mobile,fraud
TX717762,2025-07-13T13:25:49.693886,MANDATE,347952.15,AC016,AC046,Pending,192.168.133.165,web,normal
TX300989,2025-06-23T13:25:49.681604,UPI,836132.17,AC012,AC044,Pending,10.10.127.168,tablet,fraud
TX517357,2025-07-01T13:25:49.677903,CHEQUE,1154473.05,AC027,AC018,Failed,10.10.100.234,mobile,fraud
TX151724,2025-06-28T13:25:49.699425,CHEQUE,400239.94,AC050,AC011,Pending,192.168.145.222,web,normal
TX990769,2025-07-10T13:25:49.672938,CHEQUE,809711.11,AC036,AC031,Failed,10.10.159.152,mobile,fraud
TX330313,2025-07-12T13:25:49.665828,UPI,1425504.18,AC037,AC049,Failed,10.10.83.20,tablet,fraud
TX519373,2025-07-07T13:25:49.684422,CHEQUE,1735430.88,AC004,AC008,Pending,10.10.42.73,mobile,fraud
TX307778,2025-07-12T13:25:49.673040,UPI,1922387.89,AC031,AC015,Pending,10.10.148.95,tablet,fraud
TX745639,2025-07-11T13:25:49.672266,UPI,1419637.25,AC020,AC010,Failed,10.10.8.164,tablet,fraud
TX306389,2025-07-14T13:25:49.693592,NEFT,497751.09,AC037,AC041,Failed,192.168.230.153,tablet,normal
TX719980,2025-06-24T13:25:49.679083,CHEQUE,1514555.96,AC049,AC007,Success,10.10.83.160,tablet,fraud
TX418634,2025-06-19T13:25:49.697797,UPI,361504.23,AC050,AC046,Failed,192.168.93.72,web,normal
TX579257,2025-07-08T13:25:49.698895,MANDATE,296643.96,AC029,AC050,Pending,192.168.250.122,web,normal
TX335158,2025-07-09T13:25:49.695133,NEFT,476959.06,AC024,AC022,Success,192.168.16.235,tablet,normal
TX617209,2025-06-28T13:25:49.666119,UPI,1620516.31,AC001,AC016,Success,10.10.252.181,tablet,fraud
TX922966,2025-06-29T13:25:49.702960,NEFT,40473.42,AC007,AC040,Pending,192.168.20.82,tablet,normal
TX630535,2025-07-07T13:25:49.670737,UPI,974827.3,AC046,AC033,Success,10.10.148.121,mobile,fraud
TX847184,2025-07-09T13:25:49.669602,UPI,1740644.16,AC034,AC042,Failed,10.10.86.134,mobile,fraud
TX283384,2025-07-07T13:25:49.669269,UPI,1198160.99,AC010,AC045,Failed,10.10.27.10,mobile,fraud
TX756558,2025-07-07T13:25:49.669335,UPI,1393171.79,AC037,AC022,Failed,10.10.238.252,tablet,fraud
TX752721,2025-06-19T13:25:49.687380,MANDATE,467964.96,AC038,AC050,Pending,192.168.96.223,web,normal
TX103041,2025-06-19T13:25:49.703552,CHEQUE,49916.31,AC007,AC042,Pending,192.168.179.179,tablet,normal
TX354420,2025-07-03T13:25:49.677785,CHEQUE,1481928.15,AC017,AC034,Failed,10.10.234.207,mobile,fraud
TX404041,2025-07-07T13:25:49.664754,CHEQUE,899422.54,AC008,AC002,Pending,10.10.53.118,tablet,fraud
TX444287,2025-06-29T13:25:49.690288,UPI,328331.42,AC022,AC013,Success,192.168.149.42,mobile,normal
TX488607,2025-06-20T13:25:49.700315,UPI,45906.76,AC043,AC015,Pending,192.168.51.228,tablet,normal
TX209566,2025-06-27T13:25:49.702315,MANDATE,406443.61,AC043,AC037,Success,192.168.62.46,tablet,normal
TX961485,2025-07-04T13:25:49.684278,CHEQUE,1025918.32,AC032,AC013,Failed,10.10.119.184,mobile,fraud
TX584519,2025-07-03T13:25:49.683870,CHEQUE,1999927.41,AC034,AC029,Pending,10.10.146.221,mobile,fraud
TX283053,2025-07-06T13:25:49.703887,UPI,38315.25,AC027,AC022,Success,192.168.236.123,mobile,normal
TX403343,2025-07-11T13:25:49.703753,CHEQUE,6369.25,AC015,AC003,Success,192.168.197.182,mobile,normal
TX712362,2025-07-15T13:25:49.689383,NEFT,257584.63,AC034,AC038,Failed,192.168.135.206,web,normal
TX754523,2025-07-04T13:25:49.668713,UPI,1165017.12,AC039,AC002,Failed,10.10.161.224,mobile,fraud
TX709233,2025-06-20T13:25:49.688282,UPI,365101.51,AC009,AC004,Success,192.168.218.114,mobile,normal
TX946515,2025-06-28T13:25:49.684029,UPI,1883413.82,AC036,AC002,Success,10.10.46.155,tablet,fraud
TX370105,2025-07-06T13:25:49.696959,UPI,407026.02,AC016,AC009,Pending,192.168.211.112,mobile,normal
TX599671,2025-07-09T13:25:49.684501,CHEQUE,1239707.29,AC001,AC047,Failed,10.10.115.171,mobile,fraud
TX919620,2025-06-21T13:25:49.673827,UPI,1915706.81,AC028,AC043,Failed,10.10.211.186,tablet,fraud
TX964218,2025-06-25T13:25:49.673996,CHEQUE,1695818.42,AC013,AC036,Failed,10.10.158.85,mobile,fraud
TX789689,2025-07-03T13:25:49.675568,CHEQUE,806818.66,AC033,AC028,Success,10.10.166.196,mobile,fraud
TX122264,2025-07-07T13:25:49.675485,CHEQUE,1822964.37,AC031,AC037,Success,10.10.82.141,tablet,fraud
TX451531,2025-06-21T13:25:49.670471,UPI,1597209.7,AC042,AC039,Pending,10.10.61.21,mobile,fraud
TX563845,2025-06-24T13:25:49.700748,NEFT,89002.29,AC034,AC018,Failed,192.168.246.31,web,normal
TX675991,2025-06-23T13:25:49.689554,NEFT,293041.68,AC019,AC006,Success,192.168.144.172,web,normal
TX665727,2025-07-06T13:25:49.665797,UPI,1027485.74,AC001,AC046,Success,10.10.62.192,mobile,fraud
TX130845,2025-06-25T13:25:49.689679,CHEQUE,35568.83,AC015,AC050,Success,192.168.73.36,tablet,normal
TX522844,2025-06-24T13:25:49.698744,MANDATE,133352.53,AC008,AC045,Failed,192.168.143.53,tablet,normal
TX790514,2025-07-05T13:25:49.697430,NEFT,354373.52,AC011,AC028,Success,192.168.186.190,mobile,normal
TX557445,2025-06-20T13:25:49.678260,CHEQUE,1637660.41,AC029,AC004,Pending,10.10.252.56,mobile,fraud
TX538555,2025-07-12T13:25:49.696437,CHEQUE,312926.7,AC046,AC004,Failed,192.168.142.255,tablet,normal
TX706578,2025-06-25T13:25:49.697576,MANDATE,77230.9,AC010,AC037,Success,192.168.176.174,mobile,normal
TX345177,2025-06-22T13:25:49.698255,NEFT,66918.33,AC043,AC038,Pending,192.168.219.253,tablet,normal
TX459623,2025-07-13T13:25:49.666683,UPI,1851117.41,AC032,AC050,Success,10.10.244.214,tablet,fraud
TX762858,2025-07-04T13:25:49.701948,CHEQUE,242549.77,AC003,AC043,Failed,192.168.4.83,web,normal
TX347712,2025-07-14T13:25:49.674546,UPI,1077913.91,AC047,AC007,Success,10.10.35.9,mobile,fraud
TX408734,2025-06-28T13:25:49.697560,MANDATE,367602.11,AC032,AC006,Pending,192.168.124.121,web,normal
TX554832,2025-06-22T13:25:49.670627,CHEQUE,1063458.53,AC007,AC014,Failed,10.10.96.138,mobile,fraud
TX743553,2025-07-12T13:25:49.690313,MANDATE,379677.3,AC021,AC031,Pending,192.168.62.174,mobile,normal
TX499469,2025-07-17T13:25:49.703354,NEFT,120492.83,AC012,AC011,Pending,192.168.215.98,mobile,normal
TX632847,2025-07-12T13:25:49.695259,UPI,202868.58,AC024,AC010,Failed,192.168.106.114,web,normal
TX694745,2025-07-11T13:25:49.695552,MANDATE,118501.97,AC007,AC044,Success,192.168.223.12,web,normal
TX423238,2025-06-28T13:25:49.676109,UPI,1520298.53,AC016,AC033,Failed,10.10.41.160,mobile,fraud
TX556424,2025-06-23T13:25:49.695696,MANDATE,44690.63,AC049,AC015,Pending,192.168.71.205,mobile,normal
TX343449,2025-07-02T13:25:49.692661,NEFT,493717.64,AC018,AC037,Success,192.168.52.16,mobile,normal
TX291311,2025-07-02T13:25:49.672500,UPI,1501816.81,AC050,AC022,Success,10.10.35.41,tablet,fraud
TX410041,2025-07-07T13:25:49.676301,CHEQUE,1639921.69,AC003,AC046,Pending,10.10.145.183,tablet,fraud
TX161748,2025-07-13T13:25:49.693577,CHEQUE,342631.52,AC014,AC048,Failed,192.168.86.30,tablet,normal
TX415066,2025-07-09T13:25:49.690356,UPI,264224.96,AC020,AC010,Failed,192.168.151.226,mobile,normal
TX980104,2025-06-28T13:25:49.669938,UPI,1605266.1,AC046,AC011,Failed,10.10.150.201,mobile,fraud
TX319579,2025-07-16T13:25:49.670568,CHEQUE,1721109.16,AC034,AC002,Failed,10.10.76.84,tablet,fraud
TX254164,2025-07-13T13:25:49.673800,CHEQUE,1778521.38,AC028,AC010,Pending,10.10.172.133,mobile,fraud
TX359361,2025-07-03T13:25:49.678491,UPI,852314.72,AC033,AC035,Failed,10.10.17.84,mobile,fraud
TX513873,2025-07-02T13:25:49.693739,UPI,133378.27,AC013,AC005,Pending,192.168.91.166,mobile,normal
TX661798,2025-06-25T13:25:49.693102,MANDATE,290325.06,AC007,AC027,Failed,192.168.217.248,mobile,normal
TX686739,2025-07-14T13:25:49.665820,CHEQUE,1496369.42,AC020,AC021,Failed,10.10.80.74,tablet,fraud
TX855335,2025-07-18T13:25:49.688731,CHEQUE,345978.21,AC029,AC015,Pending,192.168.205.13,mobile,normal
TX660971,2025-07-01T13:25:49.680170,CHEQUE,1511767.6,AC023,AC032,Pending,10.10.132.136,mobile,fraud
TX684740,2025-07-12T13:25:49.683696,CHEQUE,985051.21,AC005,AC018,Failed,10.10.249.201,mobile,fraud
TX605941,2025-06-28T13:25:49.696713,NEFT,231726.96,AC020,AC050,Success,192.168.235.150,tablet,normal
TX759027,2025-07-08T13:25:49.702667,CHEQUE,499838.03,AC027,AC013,Failed,192.168.57.204,tablet,normal
TX468239,2025-06-18T13:25:49.685157,CHEQUE,1418770.83,AC005,AC007,Success,10.10.14.55,tablet,fraud
TX389466,2025-07-12T13:25:49.698119,UPI,484699.99,AC047,AC029,Success,192.168.57.250,tablet,normal
TX340928,2025-07-12T13:25:49.668496,CHEQUE,1813772.94,AC017,AC040,Pending,10.10.137.96,mobile,fraud
TX833206,2025-07-04T13:25:49.701704,NEFT,178991.86,AC019,AC005,Success,192.168.63.235,tablet,normal
TX301392,2025-07-06T13:25:49.689179,NEFT,446089.02,AC050,AC019,Failed,192.168.161.60,mobile,normal
TX868350,2025-07-15T13:25:49.692047,UPI,396941.73,AC048,AC002,Failed,192.168.3.37,tablet,normal
TX707073,2025-06-29T13:25:49.681258,CHEQUE,859563.79,AC010,AC034,Failed,10.10.249.213,tablet,fraud
TX634880,2025-07-07T13:25:49.679783,CHEQUE,1544402.51,AC038,AC012,Success,10.10.59.204,tablet,fraud
TX176444,2025-07-17T13:25:49.683507,CHEQUE,1980773.41,AC038,AC045,Pending,10.10.102.190,tablet,fraud
TX207751,2025-06-19T13:25:49.668264,UPI,1452965.86,AC041,AC041,Success,10.10.161.112,mobile,fraud
TX417728,2025-06-22T13:25:49.681769,CHEQUE,1915553.67,AC010,AC012,Failed,10.10.28.7,tablet,fraud
TX926815,2025-06-29T13:25:49.688924,UPI,128187.97,AC001,AC050,Pending,192.168.17.156,tablet,normal
TX779348,2025-07-16T13:25:49.686910,UPI,1848442.04,AC006,AC022,Success,10.10.5.183,mobile,fraud
TX613246,2025-07-16T13:25:49.688976,MANDATE,146801.15,AC036,AC005,Success,192.168.48.135,mobile,normal
TX890929,2025-07-04T13:25:49.699448,MANDATE,71270.61,AC015,AC040,Failed,192.168.103.109,web,normal
TX179556,2025-07-12T13:25:49.685126,UPI,1214619.93,AC021,AC001,Success,10.10.224.138,tablet,fraud
TX288856,2025-07-10T13:25:49.693355,CHEQUE,144341.32,AC043,AC025,Success,192.168.172.90,mobile,normal
TX542004,2025-07-17T13:25:49.695394,UPI,234828.14,AC038,AC034,Success,192.168.212.84,web,normal
TX588675,2025-07-16T13:25:49.668700,UPI,1134851.18,AC002,AC010,Failed,10.10.80.141,mobile,fraud
TX323776,2025-06-27T13:25:49.672987,CHEQUE,833420.94,AC036,AC003,Failed,10.10.88.68,mobile,fraud
TX604929,2025-06-26T13:25:49.697664,UPI,137436.73,AC002,AC018,Failed,192.168.208.118,tablet,normal
TX149686,2025-07-18T13:25:49.694649,NEFT,161826.6,AC040,AC033,Pending,192.168.77.154,tablet,normal
TX488973,2025-07-07T13:25:49.668057,CHEQUE,1410982.71,AC019,AC002,Success,10.10.51.200,tablet,fraud
TX684347,2025-07-10T13:25:49.678283,UPI,912483.78,AC007,AC014,Pending,10.10.236.145,tablet,fraud
TX529299,2025-07-08T13:25:49.696421,CHEQUE,20361.05,AC015,AC038,Success,192.168.103.209,mobile,normal
TX621335,2025-07-05T13:25:49.665394,UPI,1163089.3,AC014,AC027,Pending,10.10.75.216,mobile,fraud
TX806020,2025-07-10T13:25:49.702878,MANDATE,52535.0,AC029,AC042,Pending,192.168.198.132,tablet,normal
